op,n,Logical qubits,Physical qubits,Logical depth,"Runtime, seconds"
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,10,99,159302,1020,0.005304
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,11,108,162344,1243,0.0064636
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,13,126,163180,1755,0.01053
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,16,152,244160,2688,0.016128
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,19,178,255860,3819,0.022914
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,23,213,271610,5635,0.03381
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,27,247,291486,7803,0.0530604
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,32,289,401042,11008,0.0748544
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,38,340,448520,15580,0.105944
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,45,399,500622,21915,0.149022
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,54,475,544550,31644,0.2151792
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,64,559,655598,44544,0.3385344
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,76,659,727798,62928,0.4782528
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,91,783,817326,90363,0.6867588
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,108,924,919128,127440,0.968544
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,128,1089,1176498,179200,1.50528
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,152,1287,1387134,252928,2.1245952
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,181,1526,1597932,358923,3.0149532
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,215,1804,1843128,506755,4.256742
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,256,2140,2139480,718848,6.0383232
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,304,2532,2948856,1014144,9.3301248
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,362,3005,3645770,1438588,13.2350096
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,431,3567,4240366,2039923,18.7672916
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,512,4225,4969850,2879488,26.4912896
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,609,5013,6732730,4074819,40.74819
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,724,5946,7898980,5760144,57.60144
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,861,7055,9285230,8147643,81.47643
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,1024,8375,10935230,11526144,115.26144
Restoring;Std.Arithmetic.RippleCarryCGIncByLE,1218,9943,12895230,16309020,163.0902
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,3,28,103976,99,0.0004356
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,4,35,192390,192,0.0008448
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,5,42,184404,315,0.001386
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,6,49,161762,468,0.0024336
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,7,56,164128,651,0.0033852
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,8,63,166494,864,0.0044928
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,10,77,171226,1380,0.007176
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,11,84,271752,1683,0.0087516
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,13,97,259970,2379,0.014274
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,16,117,268970,3648,0.021888
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,19,137,277970,5187,0.031122
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,23,163,397350,7659,0.045954
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,27,189,415242,10611,0.0721548
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,32,221,433738,14976,0.1018368
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,38,260,492280,21204,0.1441872
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,45,304,517712,29835,0.202878
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,54,361,550658,43092,0.2930256
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,64,425,612850,60672,0.4611072
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,76,500,667000,85728,0.6515328
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,91,594,734868,123123,0.9357348
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,108,700,829400,173664,1.3198464
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,128,825,1015650,244224,2.0514816
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,152,974,1147068,344736,2.8957824
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,181,1153,1322946,489243,4.1096412
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,215,1363,1562166,690795,5.802678
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,256,1616,1785312,979968,8.2317312
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,304,1911,2588278,1382592,12.7198464
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,362,2267,2998246,1961316,18.0441072
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,431,2689,3444722,2781243,25.5874356
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,512,3184,3968432,3926016,36.1193472
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,609,3776,5286440,5555907,55.55907
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,724,4477,6129370,7853952,78.53952
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,861,5311,7205190,11109483,111.09483
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,1024,6302,8410620,15716352,157.16352
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,1218,7480,9949760,22238244,222.38244
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,1448,8876,13474328,31433184,339.4783872
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,1722,10537,15896066,44458596,480.1528368
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,2048,12511,18774158,62889984,679.2118272
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,2435,14853,22188794,88909155,960.218874
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,2896,17641,30171962,125767488,1458.9028608
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,3444,20953,35776066,177875712,2063.3582592
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,4096,24891,42399782,251609088,2918.6654208
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,4871,29569,50268178,355841163,4127.7574908
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,5793,35132,68023504,503313219,6241.0839156
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,6889,41742,80827884,711792147,8826.2226228
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,8192,49597,95925194,1006534656,12481.0297344
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,9742,58937,114158194,1423481556,17651.1712944
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,11585,70039,135551318,2013044355,24961.750002
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,13777,83239,182175822,2846920611,37579.3520652
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,16384,98933,216357354,4026335232,53147.6250624
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,19484,117589,256990122,5694160032,75162.9124224
Restoring;Std.Arithmetic.RippleCarryTTKIncByLE,23170,139767,305293806,8052455460,106292.412072
