op,n,Logical qubits,Physical qubits,Logical depth,"Runtime, seconds"
Std.Arithmetic.LookAheadDKRSAddLE,311744,2497052,4200474624,4052453,47.0084548
Std.Arithmetic.LookAheadDKRSAddLE,370728,2969214,4994651108,4819259,55.9034044
Std.Arithmetic.LookAheadDKRSAddLE,440872,3530674,6786355268,5731117,71.0658508
Std.Arithmetic.LookAheadDKRSAddLE,524288,4198325,8069580490,6815469,84.5118156
Std.Arithmetic.LookAheadDKRSAddLE,623487,4992302,9595604284,8105105,100.503302
Std.Arithmetic.LookAheadDKRSAddLE,741455,5936454,11410264428,9638703,119.5199172
Std.Arithmetic.LookAheadDKRSAddLE,881744,7059201,13568184162,11462439,142.1342436
Std.Arithmetic.LookAheadDKRSAddLE,1048576,8394322,16134286724,13631199,169.0268676
Std.Arithmetic.RippleCarryCGAddLE,3,28,35896,11,3.96e-05
Std.Arithmetic.RippleCarryCGAddLE,4,35,78582,9,3.24e-05
Std.Arithmetic.RippleCarryCGAddLE,5,42,69524,12,4.32e-05
Std.Arithmetic.RippleCarryCGAddLE,6,49,86338,15,5.4e-05
Std.Arithmetic.RippleCarryCGAddLE,7,56,164592,18,6.48e-05
Std.Arithmetic.RippleCarryCGAddLE,8,63,191646,21,7.56e-05
Std.Arithmetic.RippleCarryCGAddLE,10,77,135274,27,0.0001188
Std.Arithmetic.RippleCarryCGAddLE,11,84,149928,30,0.000132
Std.Arithmetic.RippleCarryCGAddLE,13,97,127154,36,0.0001584
Std.Arithmetic.RippleCarryCGAddLE,16,117,125514,45,0.000198
Std.Arithmetic.RippleCarryCGAddLE,19,137,130354,54,0.0002376
Std.Arithmetic.RippleCarryCGAddLE,20,143,138286,57,0.0002508
Std.Arithmetic.RippleCarryCGAddLE,23,163,136646,66,0.0002904
Std.Arithmetic.RippleCarryCGAddLE,27,189,142938,78,0.0003432
Std.Arithmetic.RippleCarryCGAddLE,32,221,158938,93,0.0004836
Std.Arithmetic.RippleCarryCGAddLE,38,260,172120,111,0.0005772
Std.Arithmetic.RippleCarryCGAddLE,45,304,186992,132,0.0006864
Std.Arithmetic.RippleCarryCGAddLE,54,361,206258,159,0.0008268
Std.Arithmetic.RippleCarryCGAddLE,64,425,288850,189,0.0009828
Std.Arithmetic.RippleCarryCGAddLE,76,500,314200,225,0.00117
Std.Arithmetic.RippleCarryCGAddLE,91,594,345972,270,0.001404
Std.Arithmetic.RippleCarryCGAddLE,108,700,440840,321,0.001926
Std.Arithmetic.RippleCarryCGAddLE,128,825,506770,381,0.002286
Std.Arithmetic.RippleCarryCGAddLE,152,974,564140,453,0.002718
Std.Arithmetic.RippleCarryCGAddLE,181,1153,644690,540,0.00324
Std.Arithmetic.RippleCarryCGAddLE,215,1363,739190,642,0.003852
Std.Arithmetic.RippleCarryCGAddLE,256,1616,853040,765,0.00459
Std.Arithmetic.RippleCarryCGAddLE,304,1911,1220718,909,0.0061812
Std.Arithmetic.RippleCarryCGAddLE,362,2267,1426486,1083,0.0073644
Std.Arithmetic.RippleCarryCGAddLE,431,2689,1670402,1290,0.008772
Std.Arithmetic.RippleCarryCGAddLE,512,3184,2029632,1533,0.0104244
Std.Arithmetic.RippleCarryCGAddLE,609,3776,2371808,1824,0.0124032
Std.Arithmetic.RippleCarryCGAddLE,724,4477,2776986,2169,0.0147492
Std.Arithmetic.RippleCarryCGAddLE,861,5311,3259038,2580,0.017544
Std.Arithmetic.RippleCarryCGAddLE,1024,6302,4712284,3069,0.0233244
Std.Arithmetic.RippleCarryCGAddLE,1218,7480,5562800,3651,0.0277476
Std.Arithmetic.RippleCarryCGAddLE,1448,8876,6570712,4341,0.0329916
Std.Arithmetic.RippleCarryCGAddLE,1722,10537,7769954,5163,0.0392388
Std.Arithmetic.RippleCarryCGAddLE,2048,12511,9195182,6141,0.0466716
Std.Arithmetic.RippleCarryCGAddLE,2435,14853,10975866,7302,0.0554952
Std.Arithmetic.RippleCarryCGAddLE,2896,17641,12988802,8685,0.066006
Std.Arithmetic.RippleCarryCGAddLE,3444,20953,18732546,10329,0.0867636
Std.Arithmetic.RippleCarryCGAddLE,4096,24891,22205862,12285,0.103194
Std.Arithmetic.RippleCarryCGAddLE,4871,29569,26331858,14610,0.122724
Std.Arithmetic.RippleCarryCGAddLE,5793,35132,31256424,17376,0.1459584
Std.Arithmetic.RippleCarryCGAddLE,6889,41742,37086444,20664,0.1735776
Std.Arithmetic.RippleCarryCGAddLE,8192,49597,44014554,24573,0.2064132
Std.Arithmetic.RippleCarryCGAddLE,9742,58937,62607346,29223,0.2688516
Std.Arithmetic.RippleCarryCGAddLE,11585,70039,74353262,34752,0.3197184
Std.Arithmetic.RippleCarryCGAddLE,13777,83239,88318862,41328,0.3802176
Std.Arithmetic.RippleCarryCGAddLE,16384,98933,104923114,49149,0.4521708
Std.Arithmetic.RippleCarryCGAddLE,19484,117589,124661162,58449,0.5377308
Std.Arithmetic.RippleCarryCGAddLE,23170,139767,148125486,69507,0.6394644
Std.Arithmetic.RippleCarryCGAddLE,27554,166139,176027062,82659,0.7604628
Std.Arithmetic.RippleCarryCGAddLE,32768,197496,247104000,98301,0.98301
Std.Arithmetic.RippleCarryCGAddLE,38968,234777,293705250,116901,1.16901
Std.Arithmetic.RippleCarryCGAddLE,46341,279102,349111500,139020,1.3902
Std.Arithmetic.RippleCarryCGAddLE,55109,331806,415009500,165324,1.65324
Std.Arithmetic.RippleCarryCGAddLE,65536,394472,493342000,196605,1.96605
Std.Arithmetic.RippleCarryCGAddLE,77936,468985,586483250,233805,2.33805
Std.Arithmetic.RippleCarryCGAddLE,92682,557585,697233250,278043,2.78043
Std.Arithmetic.RippleCarryCGAddLE,110218,662936,966794688,330651,3.5710308
Std.Arithmetic.RippleCarryCGAddLE,131072,788207,1149439806,393213,4.2467004
Std.Arithmetic.RippleCarryCGAddLE,155872,937168,1366624944,467613,5.0502204
Std.Arithmetic.RippleCarryCGAddLE,185364,1114295,1624876110,556089,6.0057612
Std.Arithmetic.RippleCarryCGAddLE,220436,1324918,1931964444,661305,7.142094
Std.Arithmetic.RippleCarryCGAddLE,262144,1575374,2297183292,786429,8.4934332
Std.Arithmetic.RippleCarryCGAddLE,311744,1873201,3150994082,935229,10.8486564
Std.Arithmetic.RippleCarryCGAddLE,370728,2227352,3746839224,1112181,12.9012996
Std.Arithmetic.RippleCarryCGAddLE,440872,2648486,4455186612,1322613,15.3423108
Std.Arithmetic.RippleCarryCGAddLE,524288,3149277,5297517074,1572861,18.2451876
Std.Arithmetic.RippleCarryCGAddLE,623487,3744792,6299206624,1870458,21.6973128
Std.Arithmetic.RippleCarryCGAddLE,741455,4452950,7490328380,2224362,25.8025992
Std.Arithmetic.RippleCarryCGAddLE,881744,5295066,8906767492,2645229,30.6846564
Std.Arithmetic.RippleCarryCGAddLE,1048576,6296474,12102256188,3145725,39.00699
