op,n,Logical qubits,Physical qubits,Logical depth,"Runtime, seconds"
QuantumArithmetic.ConstAdder.AddConstant,3,12,16856,13,3.64e-05
QuantumArithmetic.ConstAdder.AddConstant,4,18,51524,10,3.6e-05
QuantumArithmetic.ConstAdder.AddConstant,5,23,50766,11,3.96e-05
QuantumArithmetic.ConstAdder.AddConstant,6,28,67256,15,5.4e-05
QuantumArithmetic.ConstAdder.AddConstant,7,33,83746,19,6.84e-05
QuantumArithmetic.ConstAdder.AddConstant,8,38,161676,23,8.28e-05
QuantumArithmetic.ConstAdder.AddConstant,10,47,111294,31,0.0001116
QuantumArithmetic.ConstAdder.AddConstant,11,52,90344,35,0.000154
QuantumArithmetic.ConstAdder.AddConstant,13,61,86042,43,0.0001892
QuantumArithmetic.ConstAdder.AddConstant,16,75,95910,55,0.000242
QuantumArithmetic.ConstAdder.AddConstant,19,88,99056,67,0.0002948
QuantumArithmetic.ConstAdder.AddConstant,23,106,103412,83,0.0003652
QuantumArithmetic.ConstAdder.AddConstant,27,124,107768,99,0.0004356
QuantumArithmetic.ConstAdder.AddConstant,32,146,114148,119,0.0006188
QuantumArithmetic.ConstAdder.AddConstant,38,172,122936,143,0.0007436
QuantumArithmetic.ConstAdder.AddConstant,45,202,133076,171,0.0008892
QuantumArithmetic.ConstAdder.AddConstant,54,240,145920,207,0.0010764
QuantumArithmetic.ConstAdder.AddConstant,64,283,211814,247,0.0012844
QuantumArithmetic.ConstAdder.AddConstant,76,334,229052,295,0.001534
QuantumArithmetic.ConstAdder.AddConstant,91,397,250346,355,0.001846
QuantumArithmetic.ConstAdder.AddConstant,108,469,307850,423,0.002538
QuantumArithmetic.ConstAdder.AddConstant,128,552,345200,503,0.003018
QuantumArithmetic.ConstAdder.AddConstant,152,653,390650,599,0.003594
QuantumArithmetic.ConstAdder.AddConstant,181,773,444650,715,0.00429
QuantumArithmetic.ConstAdder.AddConstant,215,914,508100,851,0.005106
QuantumArithmetic.ConstAdder.AddConstant,256,1083,584150,1015,0.00609
QuantumArithmetic.ConstAdder.AddConstant,304,1281,673250,1207,0.007242
QuantumArithmetic.ConstAdder.AddConstant,362,1519,965102,1439,0.0097852
QuantumArithmetic.ConstAdder.AddConstant,431,1802,1128676,1715,0.011662
QuantumArithmetic.ConstAdder.AddConstant,512,2134,1368652,2039,0.0138652
QuantumArithmetic.ConstAdder.AddConstant,609,2530,1597540,2427,0.0165036
QuantumArithmetic.ConstAdder.AddConstant,724,2999,1868622,2887,0.0196316
QuantumArithmetic.ConstAdder.AddConstant,861,3557,2191146,3435,0.023358
QuantumArithmetic.ConstAdder.AddConstant,1024,4219,3167798,4087,0.0310612
QuantumArithmetic.ConstAdder.AddConstant,1218,5007,3736734,4863,0.0369588
QuantumArithmetic.ConstAdder.AddConstant,1448,5940,4410360,5783,0.0439508
QuantumArithmetic.ConstAdder.AddConstant,1722,7049,5211058,6879,0.0522804
QuantumArithmetic.ConstAdder.AddConstant,2048,8368,6163376,8183,0.0621908
QuantumArithmetic.ConstAdder.AddConstant,2435,9933,7369626,9731,0.0739556
QuantumArithmetic.ConstAdder.AddConstant,2896,11795,8713990,11575,0.08797
QuantumArithmetic.ConstAdder.AddConstant,3444,14006,12533292,13767,0.1156428
QuantumArithmetic.ConstAdder.AddConstant,4096,16635,14852070,16375,0.13755
QuantumArithmetic.ConstAdder.AddConstant,4871,19759,17607438,19475,0.16359
QuantumArithmetic.ConstAdder.AddConstant,5793,23472,20900304,23163,0.1945692
QuantumArithmetic.ConstAdder.AddConstant,6889,27883,24790806,27547,0.2313948
QuantumArithmetic.ConstAdder.AddConstant,8192,33126,29415132,32759,0.2751756
QuantumArithmetic.ConstAdder.AddConstant,9742,39358,34911756,38959,0.3272556
QuantumArithmetic.ConstAdder.AddConstant,11585,46766,49676428,46331,0.4262452
QuantumArithmetic.ConstAdder.AddConstant,13777,55573,58994234,55099,0.5069108
QuantumArithmetic.ConstAdder.AddConstant,16384,66043,70071494,65527,0.6028484
QuantumArithmetic.ConstAdder.AddConstant,19484,78490,83240420,77927,0.7169284
QuantumArithmetic.ConstAdder.AddConstant,23170,93284,98892472,92671,0.8525732
QuantumArithmetic.ConstAdder.AddConstant,27554,110875,117503750,110207,1.0139044
QuantumArithmetic.ConstAdder.AddConstant,32768,131792,164920000,131063,1.31063
QuantumArithmetic.ConstAdder.AddConstant,38968,156657,196001250,155863,1.55863
QuantumArithmetic.ConstAdder.AddConstant,46341,186221,232956250,185355,1.85355
QuantumArithmetic.ConstAdder.AddConstant,55109,221370,276910500,220427,2.20427
QuantumArithmetic.ConstAdder.AddConstant,65536,263163,329151750,262135,2.62135
QuantumArithmetic.ConstAdder.AddConstant,77936,312856,391268000,311735,3.11735
QuantumArithmetic.ConstAdder.AddConstant,92682,371941,465124250,370719,3.70719
QuantumArithmetic.ConstAdder.AddConstant,110218,442195,644900310,440863,4.7613204
QuantumArithmetic.ConstAdder.AddConstant,131072,525732,766697256,524279,5.6622132
QuantumArithmetic.ConstAdder.AddConstant,155872,625063,911521854,623479,6.7335732
QuantumArithmetic.ConstAdder.AddConstant,185364,743174,1083727692,741447,8.0076276
QuantumArithmetic.ConstAdder.AddConstant,220436,883618,1288495044,881735,9.522738
QuantumArithmetic.ConstAdder.AddConstant,262144,1050619,1532018502,1048567,11.3245236
QuantumArithmetic.ConstAdder.AddConstant,311744,1249205,1821556890,1246967,13.4672436
QuantumArithmetic.ConstAdder.AddConstant,370728,1485343,2498680126,1482903,17.2016748
QuantumArithmetic.ConstAdder.AddConstant,440872,1766139,2970978998,1763479,20.4563564
QuantumArithmetic.ConstAdder.AddConstant,524288,2100044,3532607208,2097143,24.3268588
QuantumArithmetic.ConstAdder.AddConstant,623487,2497102,4200492084,2493939,28.9296924
QuantumArithmetic.ConstAdder.AddConstant,741455,2969260,4994661840,2965811,34.4034076
QuantumArithmetic.ConstAdder.AddConstant,881744,3530728,5939051016,3526967,40.9128172
QuantumArithmetic.ConstAdder.AddConstant,1048576,4198395,8069648390,4194295,52.009258
QuantumArithmetic.PG2012.AddConstantQFT,3,12,74184,97,0.0004268
QuantumArithmetic.PG2012.AddConstantQFT,4,15,158510,234,0.0010296
QuantumArithmetic.PG2012.AddConstantQFT,5,18,197956,371,0.0016324
QuantumArithmetic.PG2012.AddConstantQFT,6,20,237160,544,0.0023936
QuantumArithmetic.PG2012.AddConstantQFT,7,23,386334,701,0.0036452
QuantumArithmetic.PG2012.AddConstantQFT,8,25,427570,864,0.0044928
QuantumArithmetic.PG2012.AddConstantQFT,10,30,523900,1270,0.006604
QuantumArithmetic.PG2012.AddConstantQFT,11,33,565474,1459,0.0075868
QuantumArithmetic.PG2012.AddConstantQFT,13,38,1056844,1855,0.009646
QuantumArithmetic.PG2012.AddConstantQFT,16,45,1064250,2494,0.014964
QuantumArithmetic.PG2012.AddConstantQFT,19,52,1373400,3321,0.019926
QuantumArithmetic.PG2012.AddConstantQFT,23,61,1557450,4361,0.026166
QuantumArithmetic.PG2012.AddConstantQFT,27,70,1741500,5497,0.032982
QuantumArithmetic.PG2012.AddConstantQFT,32,81,1980450,7290,0.04374
QuantumArithmetic.PG2012.AddConstantQFT,38,95,2184750,9402,0.056412
QuantumArithmetic.PG2012.AddConstantQFT,45,110,2151580,12139,0.0825452
QuantumArithmetic.PG2012.AddConstantQFT,54,130,2577140,16084,0.1093712
QuantumArithmetic.PG2012.AddConstantQFT,64,152,2823856,21148,0.1438064
QuantumArithmetic.PG2012.AddConstantQFT,76,178,2982884,26728,0.1817504
QuantumArithmetic.PG2012.AddConstantQFT,91,210,3091380,33703,0.2291804
QuantumArithmetic.PG2012.AddConstantQFT,108,247,3184766,41608,0.2829344
QuantumArithmetic.PG2012.AddConstantQFT,128,289,2980658,50908,0.3869008
QuantumArithmetic.PG2012.AddConstantQFT,152,340,3845480,63266,0.4808216
QuantumArithmetic.PG2012.AddConstantQFT,181,402,6321164,76983,0.5850708
QuantumArithmetic.PG2012.AddConstantQFT,215,473,6405746,93065,0.707294
QuantumArithmetic.PG2012.AddConstantQFT,256,559,6534478,112458,0.8546808
QuantumArithmetic.PG2012.AddConstantQFT,304,659,7106478,135162,1.0272312
QuantumArithmetic.PG2012.AddConstantQFT,362,779,6717998,162596,1.3658064
QuantumArithmetic.PG2012.AddConstantQFT,431,922,6877444,195233,1.6399572
QuantumArithmetic.PG2012.AddConstantQFT,512,1089,7257978,237624,1.9960416
QuantumArithmetic.PG2012.AddConstantQFT,609,1289,7434378,284281,2.3879604
QuantumArithmetic.PG2012.AddConstantQFT,724,1526,7676732,339596,2.8526064
QuantumArithmetic.PG2012.AddConstantQFT,861,1806,7923692,405493,3.4061412
QuantumArithmetic.PG2012.AddConstantQFT,1024,2140,8218280,483896,4.0647264
QuantumArithmetic.PG2012.AddConstantQFT,1218,2536,8480768,577210,5.310332
QuantumArithmetic.PG2012.AddConstantQFT,1448,3005,8976970,687840,6.328128
QuantumArithmetic.PG2012.AddConstantQFT,1722,3563,9767254,833392,7.6672064
QuantumArithmetic.PG2012.AddConstantQFT,2048,4225,10467650,992806,9.1338152
QuantumArithmetic.PG2012.AddConstantQFT,2435,5011,11732398,1182049,10.8748508
QuantumArithmetic.PG2012.AddConstantQFT,2896,5946,12721628,1407478,12.9487976
QuantumArithmetic.PG2012.AddConstantQFT,3444,7055,14749710,1675450,16.7545
QuantumArithmetic.PG2012.AddConstantQFT,4096,8375,16399710,1994278,19.94278
QuantumArithmetic.PG2012.AddConstantQFT,4871,9941,18357210,2373253,23.73253
QuantumArithmetic.PG2012.AddConstantQFT,5793,11803,20684710,2824111,28.24111
QuantumArithmetic.PG2012.AddConstantQFT,6889,14014,23615060,3415149,34.15149
QuantumArithmetic.PG2012.AddConstantQFT,8192,16641,26898810,4062740,40.6274
QuantumArithmetic.PG2012.AddConstantQFT,9742,19765,30803810,4833090,48.3309
QuantumArithmetic.PG2012.AddConstantQFT,11585,23476,39892408,5749061,62.0898588
QuantumArithmetic.PG2012.AddConstantQFT,13777,27887,46323646,6838485,73.855638
QuantumArithmetic.PG2012.AddConstantQFT,16384,33132,53970856,8134164,87.8489712
QuantumArithmetic.PG2012.AddConstantQFT,19484,39364,63456952,9674864,104.4885312
QuantumArithmetic.PG2012.AddConstantQFT,23170,46772,74391096,11692148,126.2751984
QuantumArithmetic.PG2012.AddConstantQFT,27554,55579,87231702,13906068,150.1855344
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",3,23,66446,12,4.32e-05
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",4,28,160056,18,6.48e-05
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",5,33,186786,21,7.56e-05
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",6,38,122796,27,9.72e-05
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",7,42,149364,33,0.0001188
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",8,47,128014,39,0.0001716
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",10,56,123712,51,0.0002244
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",11,61,118442,57,0.0002508
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",13,70,120620,69,0.0003036
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",16,84,117528,87,0.0003828
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",19,97,127154,105,0.000462
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",23,115,125030,129,0.0005676
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",27,132,122376,153,0.0007956
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",32,154,206932,183,0.0009516
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",38,180,215720,219,0.0011388
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",45,210,225860,261,0.0013572
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",54,249,229362,315,0.001638
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",64,292,243896,375,0.00195
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",76,342,260796,447,0.0023244
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",91,406,308540,537,0.003222
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",108,477,340490,639,0.003834
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",128,561,378290,759,0.004554
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",152,661,423290,903,0.005418
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",181,781,477290,1077,0.006462
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",215,922,540740,1281,0.007686
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",256,1092,820456,1527,0.0103836
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",304,1289,934322,1815,0.012342
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",362,1528,1072464,2163,0.0147084
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",431,1811,1236038,2577,0.0175236
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",512,2142,1427356,3063,0.0208284
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",609,2538,1656244,3645,0.024786
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",724,3007,1927326,4335,0.029478
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",861,3565,2736170,5157,0.0391932
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",1024,4228,3214856,6135,0.046626
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",1218,5015,3872830,7299,0.0554724
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",1448,5948,4546456,8679,0.0659604
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",1722,7058,5365876,10323,0.0784548
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",2048,8377,6318194,12279,0.0933204
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",2435,9941,7447402,14601,0.1109676
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",2896,11803,10680246,17367,0.1458828
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",3444,14014,12630348,20655,0.173502
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",4096,16644,14950008,24567,0.2063628
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",4871,19767,17704494,29217,0.2454228
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",5793,23480,20979360,34749,0.2918916
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",6889,27892,24870744,41325,0.34713
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",8192,33134,29494188,49143,0.4128012
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",9742,39366,41901228,58443,0.5376756
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",11585,46774,49738892,69501,0.6394092
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",13777,55581,59056698,82653,0.7604076
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",16384,66052,70135016,98295,0.904314
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",19484,78498,83302884,116895,1.075434
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",23170,93292,98954936,139011,1.2789012
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",27554,110883,138855750,165315,1.65315
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",32768,131800,165002000,196599,1.96599
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",38968,156665,196083250,233799,2.33799
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",46341,186229,233038250,278037,2.78037
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",55109,221379,276975750,330645,3.30645
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",65536,263172,329217000,393207,3.93207
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",77936,312864,391332000,467607,4.67607
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",92682,371949,542535642,556083,6.0056964
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",110218,442203,644965974,661299,7.1420292
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",131072,525740,766816920,786423,8.4933684
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",155872,625071,911641518,935223,10.1004084
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",185364,743182,1084025836,1112175,12.01149
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",220436,883626,1288793188,1322607,14.2841556
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",262144,1050628,1532282104,1572855,16.986834
"Std.Arithmetic.IncByLUsingIncByLE(QuantumArithmetic.CDKM2004.Add,_,_)",311744,1249213,2101642746,1870455,21.697278
